source,period,year_month,mean_sentiment,weighted_mean_sentiment,median_sentiment,positive_pct,neutral_pct,negative_pct,sentence_count,covid_sentence_count,sentiment_std
graham_norton,covid,2023-01,-1,-1.0,-1,0.0,0.0,100.0,1,1,0.0
graham_norton,covid,2023-02,0.6667,1.0,1,66.67,33.33,0.0,3,3,0.5774
graham_norton,covid,2023-03,0.3333,0.6031,0.5,50.0,33.33,16.67,6,6,0.8165
graham_norton,covid,2023-05,0.5,0.9465,1.0,66.67,16.67,16.67,6,6,0.8367
qi,control,2016-06,-0.5,-1.0,-0.5,0.0,50.0,50.0,4,4,0.5774
qi,control,2016-08,0,0.0,0,0.0,100.0,0.0,1,1,0.0
qi,control,2016-09,0,0.2924,0,28.57,42.86,28.57,7,7,0.8165
qi,control,2016-10,0.1667,-0.2345,0.0,33.33,50.0,16.67,6,6,0.7528
qi,control,2016-11,0.125,0.291,0.0,25.0,62.5,12.5,8,8,0.6409
qi,control,2016-12,0,0.0,0,0.0,100.0,0.0,1,1,0.0
qi,control,2017-01,-0.6667,-0.8879,-1.0,16.67,0.0,83.33,6,6,0.8165
qi,control,2017-02,-0.25,-0.634,0.0,8.33,58.33,33.33,12,12,0.6216
qi,control,2017-03,0,-0.0714,0,40.0,20.0,40.0,5,5,1.0
qi,control,2017-04,1,1.0,1,100.0,0.0,0.0,1,1,0.0
qi,control,2017-05,0.4,0.576,1,60.0,20.0,20.0,5,5,0.8944
qi,control,2017-06,0.2,-0.0064,1.0,60.0,0.0,40.0,10,10,1.0328
qi,control,2017-07,0.6,1.0,1,60.0,40.0,0.0,5,5,0.5477
qi,control,2017-08,0,0.0,0,0.0,100.0,0.0,1,1,0.0
qi,control,2017-09,-0.6667,-0.7129,-1.0,16.67,0.0,83.33,6,6,0.8165
qi,control,2017-10,-0.25,-0.539,-0.5,25.0,25.0,50.0,4,4,0.9574
qi,control,2017-11,0.1667,-0.2345,0.0,33.33,50.0,16.67,6,6,0.7528
qi,control,2017-12,-0.3333,-1.0,0,0.0,66.67,33.33,3,3,0.5774
qi,control,2018-01,0.125,1.0,0.0,12.5,87.5,0.0,8,8,0.3536
qi,control,2018-02,0.5,1.0,0.5,50.0,50.0,0.0,2,2,0.7071
qi,control,2018-04,0,0.0,0,0.0,100.0,0.0,1,1,0.0
qi,control,2018-05,0.25,0.008,0.5,50.0,25.0,25.0,4,4,0.9574
qi,control,2018-06,1,1.0,1.0,100.0,0.0,0.0,2,2,0.0
qi,control,2018-07,0,0.0,0,0.0,100.0,0.0,1,1,0.0
qi,control,2018-08,0.2,1.0,0,20.0,80.0,0.0,5,5,0.4472
qi,control,2018-09,-0.2,-0.606,0,20.0,40.0,40.0,5,5,0.8367
qi,control,2018-10,-0.3846,-0.8819,0,7.69,46.15,46.15,13,13,0.6504
qi,control,2018-11,-0.0769,-1.0,0,0.0,92.31,7.69,13,13,0.2774
qi,control,2018-12,-0.5,-1.0,-0.5,0.0,50.0,50.0,4,4,0.5774
qi,control,2019-01,1,1.0,1,100.0,0.0,0.0,1,1,0.0
qi,control,2019-02,-0.6667,-0.8879,-1.0,16.67,0.0,83.33,6,6,0.8165
qi,control,2019-03,0.1667,0.5519,0.0,33.33,50.0,16.67,6,6,0.7528
qi,control,2019-04,-0.2857,-0.7626,0,14.29,42.86,42.86,7,7,0.7559
qi,control,2019-05,0,0.0,0,0.0,100.0,0.0,1,1,0.0
qi,control,2019-06,-0.3333,-0.3167,-1,22.22,22.22,55.56,9,9,0.866
qi,control,2019-07,0.2857,0.9046,0,42.86,42.86,14.29,7,7,0.7559
qi,control,2019-08,0,-0.1958,0.0,25.0,50.0,25.0,4,4,0.8165
qi,control,2019-09,-0.4,-1.0,0,0.0,60.0,40.0,5,5,0.5477
qi,control,2019-10,-0.0769,-1.0,0,0.0,92.31,7.69,13,13,0.2774
qi,control,2019-11,-0.2,-1.0,0,0.0,80.0,20.0,5,5,0.4472
