source,period,year_month,sentence_count,anger_pct,disgust_pct,fear_pct,joy_pct,neutral_pct,sadness_pct,surprise_pct
the_one_show,control,2018-02,3,0.0,0.0,0.0,0.0,66.67,33.33,0.0
the_one_show,control,2018-04,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_one_show,control,2018-05,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0
the_one_show,control,2018-11,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_one_show,control,2019-04,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0
the_one_show,control,2019-05,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0
the_one_show,control,2019-08,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0
the_one_show,control,2019-09,12,0.0,0.0,8.33,8.33,83.33,0.0,0.0
the_one_show,covid,2020-03,10,0.0,20.0,10.0,0.0,70.0,0.0,0.0
the_one_show,covid,2020-04,9,11.11,0.0,11.11,0.0,77.78,0.0,0.0
the_one_show,covid,2020-05,2,0.0,50.0,0.0,0.0,50.0,0.0,0.0
the_one_show,covid,2020-06,5,0.0,0.0,20.0,0.0,40.0,0.0,40.0
the_one_show,covid,2020-07,8,0.0,0.0,37.5,12.5,37.5,12.5,0.0
the_one_show,covid,2020-08,6,0.0,0.0,33.33,0.0,33.33,16.67,16.67
the_one_show,covid,2020-09,9,0.0,0.0,55.56,0.0,44.44,0.0,0.0
the_one_show,covid,2020-10,4,50.0,0.0,0.0,0.0,50.0,0.0,0.0
the_one_show,covid,2020-11,4,25.0,0.0,0.0,0.0,50.0,0.0,25.0
the_one_show,covid,2020-12,2,0.0,0.0,0.0,0.0,50.0,50.0,0.0
the_one_show,covid,2021-01,21,0.0,0.0,38.1,4.76,52.38,0.0,4.76
the_one_show,covid,2021-02,8,0.0,0.0,0.0,12.5,37.5,37.5,12.5
the_one_show,covid,2021-03,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_one_show,covid,2021-04,2,0.0,0.0,0.0,50.0,50.0,0.0,0.0
the_one_show,covid,2021-05,2,0.0,0.0,0.0,50.0,50.0,0.0,0.0
the_one_show,covid,2021-07,4,0.0,0.0,0.0,25.0,50.0,0.0,25.0
the_one_show,covid,2021-08,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_one_show,covid,2021-10,4,0.0,0.0,0.0,25.0,75.0,0.0,0.0
the_one_show,covid,2021-11,6,16.67,0.0,33.33,0.0,33.33,16.67,0.0
the_one_show,covid,2021-12,2,0.0,50.0,0.0,50.0,0.0,0.0,0.0
the_one_show,covid,2022-01,2,0.0,0.0,50.0,0.0,0.0,50.0,0.0
the_one_show,covid,2022-02,3,0.0,0.0,0.0,0.0,33.33,66.67,0.0
the_one_show,covid,2022-03,7,0.0,0.0,28.57,0.0,57.14,14.29,0.0
the_one_show,covid,2022-04,2,0.0,0.0,0.0,50.0,50.0,0.0,0.0
the_one_show,covid,2022-06,3,0.0,0.0,0.0,33.33,66.67,0.0,0.0
the_one_show,covid,2022-08,2,0.0,0.0,50.0,0.0,0.0,0.0,50.0
the_one_show,covid,2022-10,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0
the_one_show,covid,2022-11,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0
the_one_show,covid,2022-12,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0
the_one_show,covid,2023-04,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0
